"subject" "activity" "variable" "mean.value."
23 "LAYING" "fBodyAcc-mean()-Z" -0.967504278888889
23 "LAYING" "fBodyAcc-meanFreq()-X" -0.274194618766667
23 "LAYING" "fBodyAcc-meanFreq()-Y" 0.366231448994444
23 "LAYING" "fBodyAcc-meanFreq()-Z" 0.201329591976111
23 "LAYING" "fBodyAccJerk-mean()-X" -0.978542457407407
23 "LAYING" "fBodyAccJerk-mean()-Y" -0.943969987222222
23 "LAYING" "fBodyAccJerk-mean()-Z" -0.975383329444444
23 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.182436483157407
23 "LAYING" "fBodyAccJerk-meanFreq()-Y" 0.0987428836296296
23 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.0770211165
23 "LAYING" "fBodyGyro-mean()-X" -0.967203736481482
23 "LAYING" "fBodyGyro-mean()-Y" -0.972187839074074
23 "LAYING" "fBodyGyro-mean()-Z" -0.961479262592593
23 "LAYING" "fBodyGyro-meanFreq()-X" -0.0660921823944444
23 "LAYING" "fBodyGyro-meanFreq()-Y" -0.526889995562963
23 "LAYING" "fBodyGyro-meanFreq()-Z" 0.152886311603704
23 "LAYING" "fBodyAccMag-mean()" -0.939389701296296
23 "LAYING" "fBodyAccMag-meanFreq()" 0.241697899814815
23 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.96228712537037
23 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.274027349574074
23 "LAYING" "fBodyBodyGyroMag-mean()" -0.961556660185185
23 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.259851969798148
23 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.983609073333333
23 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.202949381537037
23 "LAYING" "tBodyAcc-std()-X" -0.954193738888889
23 "LAYING" "tBodyAcc-std()-Y" -0.941714042407407
23 "LAYING" "tBodyAcc-std()-Z" -0.962667314814815
23 "LAYING" "tGravityAcc-std()-X" -0.921199965925926
23 "LAYING" "tGravityAcc-std()-Y" -0.969816635740741
23 "LAYING" "tGravityAcc-std()-Z" -0.976176608888889
23 "LAYING" "tBodyAccJerk-std()-X" -0.978302781111111
23 "LAYING" "tBodyAccJerk-std()-Y" -0.942209488333333
23 "LAYING" "tBodyAccJerk-std()-Z" -0.978511984259259
23 "LAYING" "tBodyGyro-std()-X" -0.973102422222222
23 "LAYING" "tBodyGyro-std()-Y" -0.961109291851852
23 "LAYING" "tBodyGyro-std()-Z" -0.962073755
23 "LAYING" "tBodyGyroJerk-std()-X" -0.975103204259259
23 "LAYING" "tBodyGyroJerk-std()-Y" -0.986855629814815
23 "LAYING" "tBodyGyroJerk-std()-Z" -0.983965359814815
23 "LAYING" "tBodyAccMag-std()" -0.931292216611111
23 "LAYING" "tGravityAccMag-std()" -0.931292216611111
23 "LAYING" "tBodyAccJerkMag-std()" -0.960786430740741
23 "LAYING" "tBodyGyroMag-std()" -0.947031781666667
23 "LAYING" "tBodyGyroJerkMag-std()" -0.982698213703704
23 "LAYING" "fBodyAcc-std()-X" -0.952464881481481
23 "LAYING" "fBodyAcc-std()-Y" -0.946380971111111
23 "LAYING" "fBodyAcc-std()-Z" -0.962154454259259
23 "LAYING" "fBodyAccJerk-std()-X" -0.980079292592593
23 "LAYING" "fBodyAccJerk-std()-Y" -0.944366881666667
23 "LAYING" "fBodyAccJerk-std()-Z" -0.980261236296296
23 "LAYING" "fBodyGyro-std()-X" -0.975094739444444
23 "LAYING" "fBodyGyro-std()-Y" -0.956182500185185
23 "LAYING" "fBodyGyro-std()-Z" -0.965807466666667
23 "LAYING" "fBodyAccMag-std()" -0.937187975962963
23 "LAYING" "fBodyBodyAccJerkMag-std()" -0.958037119259259
23 "LAYING" "fBodyBodyGyroMag-std()" -0.947100325185185
23 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.982543631666667
23 "SITTING" "tBodyAcc-mean()-X" 0.27153827992
23 "SITTING" "tBodyAcc-mean()-Y" -0.007163065158
23 "SITTING" "tBodyAcc-mean()-Z" -0.10587459588
23 "SITTING" "tGravityAcc-mean()-X" 0.8693030064
23 "SITTING" "tGravityAcc-mean()-Y" 0.211622539936894
23 "SITTING" "tGravityAcc-mean()-Z" 0.11012048108
23 "SITTING" "tBodyAccJerk-mean()-X" 0.0784500239
23 "SITTING" "tBodyAccJerk-mean()-Y" -0.0108582171094
23 "SITTING" "tBodyAccJerk-mean()-Z" -0.0121499951596
23 "SITTING" "tBodyGyro-mean()-X" -0.04944351156
23 "SITTING" "tBodyGyro-mean()-Y" -0.08943006108
23 "SITTING" "tBodyGyro-mean()-Z" 0.10115033478
23 "SITTING" "tBodyGyroJerk-mean()-X" -0.09694948424
23 "SITTING" "tBodyGyroJerk-mean()-Y" -0.041848389996
23 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0489964351672
23 "SITTING" "tBodyAccMag-mean()" -0.93569482
23 "SITTING" "tGravityAccMag-mean()" -0.93569482
23 "SITTING" "tBodyAccJerkMag-mean()" -0.9701322836
23 "SITTING" "tBodyGyroMag-mean()" -0.9260633138
23 "SITTING" "tBodyGyroJerkMag-mean()" -0.9804904618
23 "SITTING" "fBodyAcc-mean()-X" -0.9774624984
23 "SITTING" "fBodyAcc-mean()-Y" -0.9057829318
23 "SITTING" "fBodyAcc-mean()-Z" -0.9517837432
23 "SITTING" "fBodyAcc-meanFreq()-X" 0.037381761194
23 "SITTING" "fBodyAcc-meanFreq()-Y" 0.07878600934
23 "SITTING" "fBodyAcc-meanFreq()-Z" 0.01209426602
23 "SITTING" "fBodyAccJerk-mean()-X" -0.9768457126
23 "SITTING" "fBodyAccJerk-mean()-Y" -0.9442983908
23 "SITTING" "fBodyAccJerk-mean()-Z" -0.9751549056
23 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.2130199199042
23 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.075289966262
23 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.012245576986
23 "SITTING" "fBodyGyro-mean()-X" -0.9605896358
23 "SITTING" "fBodyGyro-mean()-Y" -0.9675836478
23 "SITTING" "fBodyGyro-mean()-Z" -0.9337768922
23 "SITTING" "fBodyGyro-meanFreq()-X" 0.1090926580982
23 "SITTING" "fBodyGyro-meanFreq()-Y" -0.394745539548
23 "SITTING" "fBodyGyro-meanFreq()-Z" -0.1457260342
23 "SITTING" "fBodyAccMag-mean()" -0.929002095
23 "SITTING" "fBodyAccMag-meanFreq()" 0.028092110644
23 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.9625007338
23 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.22719801466
23 "SITTING" "fBodyBodyGyroMag-mean()" -0.9487697524
23 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.20008475764
23 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.9765477634
23 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.08593420296
23 "SITTING" "tBodyAcc-std()-X" -0.980309931
23 "SITTING" "tBodyAcc-std()-Y" -0.89022398108
23 "SITTING" "tBodyAcc-std()-Z" -0.9322030066
23 "SITTING" "tGravityAcc-std()-X" -0.9814052948
23 "SITTING" "tGravityAcc-std()-Y" -0.93272710386
23 "SITTING" "tGravityAcc-std()-Z" -0.9509492546
23 "SITTING" "tBodyAccJerk-std()-X" -0.9767421962
23 "SITTING" "tBodyAccJerk-std()-Y" -0.9445961056
23 "SITTING" "tBodyAccJerk-std()-Z" -0.9790387658
23 "SITTING" "tBodyGyro-std()-X" -0.9701317904
23 "SITTING" "tBodyGyro-std()-Y" -0.9584681204
23 "SITTING" "tBodyGyro-std()-Z" -0.9279722294
23 "SITTING" "tBodyGyroJerk-std()-X" -0.9698997312
23 "SITTING" "tBodyGyroJerk-std()-Y" -0.984441358
23 "SITTING" "tBodyGyroJerk-std()-Z" -0.9688048316
23 "SITTING" "tBodyAccMag-std()" -0.9144078448
23 "SITTING" "tGravityAccMag-std()" -0.9144078448
23 "SITTING" "tBodyAccJerkMag-std()" -0.9625491104
23 "SITTING" "tBodyGyroMag-std()" -0.928898293
23 "SITTING" "tBodyGyroJerkMag-std()" -0.9758066902
23 "SITTING" "fBodyAcc-std()-X" -0.9819081892
23 "SITTING" "fBodyAcc-std()-Y" -0.8894673494
23 "SITTING" "fBodyAcc-std()-Z" -0.9269993168
23 "SITTING" "fBodyAccJerk-std()-X" -0.9787769122
23 "SITTING" "fBodyAccJerk-std()-Y" -0.949293158
23 "SITTING" "fBodyAccJerk-std()-Z" -0.9816994482
23 "SITTING" "fBodyGyro-std()-X" -0.973333107
23 "SITTING" "fBodyGyro-std()-Y" -0.954120419
23 "SITTING" "fBodyGyro-std()-Z" -0.9328683544
23 "SITTING" "fBodyAccMag-std()" -0.9198157096
23 "SITTING" "fBodyBodyAccJerkMag-std()" -0.9615845194
23 "SITTING" "fBodyBodyGyroMag-std()" -0.9288505544
23 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.9762617538
23 "STANDING" "tBodyAcc-mean()-X" 0.280499745892857
23 "STANDING" "tBodyAcc-mean()-Y" -0.00948911098553571
23 "STANDING" "tBodyAcc-mean()-Z" -0.0961574905535714
23 "STANDING" "tGravityAcc-mean()-X" 0.95619779125
23 "STANDING" "tGravityAcc-mean()-Y" -0.0759009061071429
23 "STANDING" "tGravityAcc-mean()-Z" 0.166893825946429
23 "STANDING" "tBodyAccJerk-mean()-X" 0.0721328379857143
23 "STANDING" "tBodyAccJerk-mean()-Y" -0.00653015693773214
23 "STANDING" "tBodyAccJerk-mean()-Z" -0.0211889890567857
23 "STANDING" "tBodyGyro-mean()-X" -0.0306449342357143
23 "STANDING" "tBodyGyro-mean()-Y" -0.061824850625
23 "STANDING" "tBodyGyro-mean()-Z" 0.0755636430892857
23 "STANDING" "tBodyGyroJerk-mean()-X" -0.103057894142857
23 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0461257201357143
23 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0490753497867857
23 "STANDING" "tBodyAccMag-mean()" -0.906478051785714
23 "STANDING" "tGravityAccMag-mean()" -0.906478051785714
23 "STANDING" "tBodyAccJerkMag-mean()" -0.963370738392857
23 "STANDING" "tBodyGyroMag-mean()" -0.900982100535714
23 "STANDING" "tBodyGyroJerkMag-mean()" -0.967614073928571
23 "STANDING" "fBodyAcc-mean()-X" -0.973497549642857
23 "STANDING" "fBodyAcc-mean()-Y" -0.889549205
23 "STANDING" "fBodyAcc-mean()-Z" -0.93164342125
23 "STANDING" "fBodyAcc-meanFreq()-X" 0.0620999958378571
23 "STANDING" "fBodyAcc-meanFreq()-Y" -0.0669875048642857
23 "STANDING" "fBodyAcc-meanFreq()-Z" -0.0377822772491071
23 "STANDING" "fBodyAccJerk-mean()-X" -0.972310894285714
23 "STANDING" "fBodyAccJerk-mean()-Y" -0.937624242142857
23 "STANDING" "fBodyAccJerk-mean()-Z" -0.968648411607143
23 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.2722139805
23 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.126450632983929
23 "STANDING" "fBodyAccJerk-meanFreq()-Z" 0.0711056632839286
23 "STANDING" "fBodyGyro-mean()-X" -0.905464161964286
23 "STANDING" "fBodyGyro-mean()-Y" -0.955992945178571
23 "STANDING" "fBodyGyro-mean()-Z" -0.915280955357143
23 "STANDING" "fBodyGyro-meanFreq()-X" -0.2748096406875
23 "STANDING" "fBodyGyro-meanFreq()-Y" -0.364372374642857
23 "STANDING" "fBodyGyro-meanFreq()-Z" -0.223109154546429
23 "STANDING" "fBodyAccMag-mean()" -0.917614014821429
23 "STANDING" "fBodyAccMag-meanFreq()" -0.102971757742857
23 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.956139283571429
23 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.201262207319643
23 "STANDING" "fBodyBodyGyroMag-mean()" -0.914209165714286
23 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.286128312085714
23 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.964471139464286
23 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0609850024464286
23 "STANDING" "tBodyAcc-std()-X" -0.97692058
23 "STANDING" "tBodyAcc-std()-Y" -0.86159737875
23 "STANDING" "tBodyAcc-std()-Z" -0.896880538392857
23 "STANDING" "tGravityAcc-std()-X" -0.972908355892857
23 "STANDING" "tGravityAcc-std()-Y" -0.917613464821429
23 "STANDING" "tGravityAcc-std()-Z" -0.899404775267857
23 "STANDING" "tBodyAccJerk-std()-X" -0.972586541964286
23 "STANDING" "tBodyAccJerk-std()-Y" -0.938354677857143
23 "STANDING" "tBodyAccJerk-std()-Z" -0.973054201071429
23 "STANDING" "tBodyGyro-std()-X" -0.909687974464286
23 "STANDING" "tBodyGyro-std()-Y" -0.949227146964286
23 "STANDING" "tBodyGyro-std()-Z" -0.909995038571429
23 "STANDING" "tBodyGyroJerk-std()-X" -0.949633878571429
23 "STANDING" "tBodyGyroJerk-std()-Y" -0.976065174642857
23 "STANDING" "tBodyGyroJerk-std()-Z" -0.957982019464286
23 "STANDING" "tBodyAccMag-std()" -0.890976683392857
23 "STANDING" "tGravityAccMag-std()" -0.890976683392857
23 "STANDING" "tBodyAccJerkMag-std()" -0.958159482142857
23 "STANDING" "tBodyGyroMag-std()" -0.885144317678571
23 "STANDING" "tBodyGyroJerkMag-std()" -0.964282784285714
23 "STANDING" "fBodyAcc-std()-X" -0.978737637678571
23 "STANDING" "fBodyAcc-std()-Y" -0.857380281803571
23 "STANDING" "fBodyAcc-std()-Z" -0.887554317678571
23 "STANDING" "fBodyAccJerk-std()-X" -0.975706723571429
23 "STANDING" "fBodyAccJerk-std()-Y" -0.944075308928571
23 "STANDING" "fBodyAccJerk-std()-Z" -0.976229505535714
23 "STANDING" "fBodyGyro-std()-X" -0.912464793928571
23 "STANDING" "fBodyGyro-std()-Y" -0.945825840178571
23 "STANDING" "fBodyGyro-std()-Z" -0.91665163125
23 "STANDING" "fBodyAccMag-std()" -0.895340042142857
23 "STANDING" "fBodyBodyAccJerkMag-std()" -0.96003249875
23 "STANDING" "fBodyBodyGyroMag-std()" -0.887194404285714
23 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.9664302175
23 "WALKING" "tBodyAcc-mean()-X" 0.278582015166667
23 "WALKING" "tBodyAcc-mean()-Y" -0.0148399475341667
23 "WALKING" "tBodyAcc-mean()-Z" -0.11140306485
23 "WALKING" "tGravityAcc-mean()-X" 0.963999696833333
23 "WALKING" "tGravityAcc-mean()-Y" -0.0858540265666667
23 "WALKING" "tGravityAcc-mean()-Z" 0.127764112666667
23 "WALKING" "tBodyAccJerk-mean()-X" 0.0783529082183333
23 "WALKING" "tBodyAccJerk-mean()-Y" 0.00295602428666667
23 "WALKING" "tBodyAccJerk-mean()-Z" -0.000767679338333334
23 "WALKING" "tBodyGyro-mean()-X" -0.0317982557795
23 "WALKING" "tBodyGyro-mean()-Y" -0.0726905278583333
23 "WALKING" "tBodyGyro-mean()-Z" 0.0805677161216667
23 "WALKING" "tBodyGyroJerk-mean()-X" -0.115321556475
23 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0393474489133333
23 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0551166852766667
23 "WALKING" "tBodyAccMag-mean()" -0.312050574166667
23 "WALKING" "tGravityAccMag-mean()" -0.312050574166667
23 "WALKING" "tBodyAccJerkMag-mean()" -0.366700879833333
23 "WALKING" "tBodyGyroMag-mean()" -0.49779220106
23 "WALKING" "tBodyGyroJerkMag-mean()" -0.6813040365
23 "WALKING" "fBodyAcc-mean()-X" -0.426719449666667
23 "WALKING" "fBodyAcc-mean()-Y" -0.14939963344
23 "WALKING" "fBodyAcc-mean()-Z" -0.631005470833333
23 "WALKING" "fBodyAcc-meanFreq()-X" -0.13859163673
23 "WALKING" "fBodyAcc-meanFreq()-Y" 0.0123477342916667
23 "WALKING" "fBodyAcc-meanFreq()-Z" -0.0787892636928333
23 "WALKING" "fBodyAccJerk-mean()-X" -0.358883413666667
23 "WALKING" "fBodyAccJerk-mean()-Y" -0.279553391533333
23 "WALKING" "fBodyAccJerk-mean()-Z" -0.728991595666667
23 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.1352803947515
23 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.385880862833333
23 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.325737503675
23 "WALKING" "fBodyGyro-mean()-X" -0.373384540666667
23 "WALKING" "fBodyGyro-mean()-Y" -0.688460056666667
23 "WALKING" "fBodyGyro-mean()-Z" -0.601381129166667
23 "WALKING" "fBodyGyro-meanFreq()-X" -0.12715408578
23 "WALKING" "fBodyGyro-meanFreq()-Y" -0.27466563765
23 "WALKING" "fBodyGyro-meanFreq()-Z" 0.149851534733333
23 "WALKING" "fBodyAccMag-mean()" -0.450804558333333
23 "WALKING" "fBodyAccMag-meanFreq()" 0.382096409966667
23 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.318587811
23 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.111486484954333
23 "WALKING" "fBodyBodyGyroMag-mean()" -0.609285588016667
23 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.0697301245295
23 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.724327420666667
23 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.26535537398
23 "WALKING" "tBodyAcc-std()-X" -0.440829971333333
23 "WALKING" "tBodyAcc-std()-Y" -0.0788267367683333
23 "WALKING" "tBodyAcc-std()-Z" -0.586252806833333
23 "WALKING" "tGravityAcc-std()-X" -0.983826494833333
23 "WALKING" "tGravityAcc-std()-Y" -0.967963221
23 "WALKING" "tGravityAcc-std()-Z" -0.962968112
23 "WALKING" "tBodyAccJerk-std()-X" -0.297042612533333
23 "WALKING" "tBodyAccJerk-std()-Y" -0.221165131581667
23 "WALKING" "tBodyAccJerk-std()-Z" -0.7513913825
23 "WALKING" "tBodyGyro-std()-X" -0.500916659
23 "WALKING" "tBodyGyro-std()-Y" -0.665394092833333
23 "WALKING" "tBodyGyro-std()-Z" -0.662608226
23 "WALKING" "tBodyGyroJerk-std()-X" -0.492341066833333
23 "WALKING" "tBodyGyroJerk-std()-Y" -0.807419937
23 "WALKING" "tBodyGyroJerk-std()-Z" -0.640454132833333
23 "WALKING" "tBodyAccMag-std()" -0.527679103166667
23 "WALKING" "tGravityAccMag-std()" -0.527679103166667
23 "WALKING" "tBodyAccJerkMag-std()" -0.316918956
23 "WALKING" "tBodyGyroMag-std()" -0.553116111166667
23 "WALKING" "tBodyGyroJerkMag-std()" -0.7301463685
23 "WALKING" "fBodyAcc-std()-X" -0.447234929666667
23 "WALKING" "fBodyAcc-std()-Y" -0.101799450565167
23 "WALKING" "fBodyAcc-std()-Z" -0.594198325666667
23 "WALKING" "fBodyAccJerk-std()-X" -0.29732607245
23 "WALKING" "fBodyAccJerk-std()-Y" -0.2099000063
23 "WALKING" "fBodyAccJerk-std()-Z" -0.772359087333333
23 "WALKING" "fBodyGyro-std()-X" -0.542646759
23 "WALKING" "fBodyGyro-std()-Y" -0.654657770166667
23 "WALKING" "fBodyGyro-std()-Z" -0.716458475166667
23 "WALKING" "fBodyAccMag-std()" -0.651172628166667
23 "WALKING" "fBodyBodyAccJerkMag-std()" -0.320458701
23 "WALKING" "fBodyBodyGyroMag-std()" -0.593937200833333
23 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.757768081166667
23 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.279965329555556
23 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.00980200850666667
23 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.1067775246
23 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.947731858666667
23 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0620852772955556
23 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.148714808888889
23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0971862748866667
23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00563780215111111
23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00729137766444444
23 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.102838822533333
23 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0704025952333333
23 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.05926394948
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0921282734666667
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0348434913444444
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0492836435688889
23 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.0491616726733333
23 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.0491616726733333
23 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.228851413747333
23 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.3466062928
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.592843014888889
23 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.0722392276888889
23 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.129606639466667
23 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.494683451555556
23 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.342285696395556
23 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" 0.213581745013333
23 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.0478375669635111
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.16163290774
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.172941628735556
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.583917371333333
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.179115175957778
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.181293185048889
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.169702261222222
23 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.240298893435556
23 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.717545840444444
23 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.318306481022222
23 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.127145376957778
23 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.185485631124444
23 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" 0.3770740968
23 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.01907433524
23 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.101078170917778
23 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.175295286557778
23 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0926236938266667
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.429213369555556
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.0600292045888889
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.621752455777778
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.144436925733333
23 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0111935496222222
23 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.21859832499
23 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.479185977111111
23 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.955258881333333
23 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.932066041111111
23 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.937753794444444
23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.145759708684667
23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.146242294857778
23 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.626646986888889
23 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.370244695288889
23 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.699453537111111
23 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.498480800444444
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.395995494444444
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.816858240222222
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.325780073711111
23 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.0819559041111111
23 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.0819559041111111
23 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.216858921977778
23 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.3805726254
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.637079543555556
23 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.0390098262533333
23 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.32253131772
23 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.512694303111111
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.208250062317778
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.177202094317778
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.668867334444444
23 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.414919000955556
23 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.691518367333333
23 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.621658471333333
23 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.263644030288889
23 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.280426776955556
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.457674088
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.685470931777778
23 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.270876696730769
23 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0319804295729615
23 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.114219455519231
23 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.946264314423077
23 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.232944304615385
23 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0841675382884615
23 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0560971909634615
23 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.0234018993153846
23 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.00340280836730769
23 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" 0.0393825198942308
23 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0859471683596154
23 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0843753843384615
23 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.1314720713
23 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0390508828865385
